moves,winner
c4 a6 Nf3 c6 e3 b5 d4 Qa5+ Bd2 b4 Qb3 e6 c5 Bxc5 dxc5 Qxc5 Qxb4 Qa7 Qg4 g6 Qf4 c5 Bc3 f6 Bxf6 Nxf6 Qxf6 Rf8 Qh4 Qb7 Qxh7 Qxb2 Qxg6+ Kd8 Qg5+ Ke8 Qxc5 Qxa1 Qxc8+ Ke7 Qc2 Nc6 Nd2 Nb4 Qc5+ d6 Qxb4 Rab8 Qh4+ Kd7 Qh7+ Kd8 Bxa6 Qxa2 Bc4 Qa5 Bxe6 Rxb1+ Qxb1 Qc7 O-O Rh8 Rc1,white
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 Bf5 e3 e6 Bxc4 Be7 O-O O-O h3 h6 Qe2 Nbd7 e4 Bh7 Bf4 Nb6 Bb3 Bd6 e5 Nh5 Bh2 Bb4 g4 Nd5 Nxd5 exd5 gxh5 Be4 Bc2 f5 Bg3 Bxf3 Qxf3 f4 Bh2 Be7 Kh1 Bg5 Qd3 Qe7 Qh7+ Kf7 Qg6+ Kg8 Rg1 Rae8 Qh7+ Kf7 h4 Rh8 Qg6+ Kg8 hxg5 hxg5 Rxg5 Rh6 Qxh6,white
e4 c5 f4 e6 Nf3 d5 exd5 Qxd5 Nc3 Qd8 g3 Nf6 Bg2 Nc6 d3 Be7 Be3 O-O O-O Ng4 Bd2 Nd4 Ne4 Nxf3+ Qxf3 f5 Nf2 e5 Nxg4 fxg4 Qe4 exf4 Bxf4 Bf6 c3 Re8 Qc4+ Be6 Qxc5 b6 Qd6 Qxd6 Bxd6 Rad8 Bf4 Rxd3 Rad1 Red8 Rxd3 Rxd3 Re1 Bxa2 Be4 Rd8 Bc2 Bd5 Rd1 Bf3 Bb3+ Kh8 Re1 Re8 Rxe8#,white
e4 e5 Nf3 Nc6 Be2 Nf6 d3 d5 exd5 Nxd5 O-O Bd6 Bg5 f6 Bh4 O-O Nbd2 g5 Bg3 g4 Nh4 f5 f3 Ne3 Qe1 Nxc2 Qc1 Nxa1 Qxa1 Nd4 Qd1 Nxe2+ Qxe2 Bc5+ Kh1 Bd6 Nc4 Qe7 a3 e4 Bxd6 cxd6 dxe4 Qxh4 Nxd6 g3 h3 fxe4 Nxe4 Qe7 Qc4+ Qf7 Qc3 Qg7 Qc4+ Kh8 Rc1 Bf5 Nd6 Qxb2 Nxf5 Rxf5 a4 Raf8 Qc7 Rxf3 gxf3 Qh2#,black
e4 c5 Bc4 e6 d4 Nf6 Bg5 Qa5+ c3 Nxe4 Bd2 cxd4 cxd4 Qb6 Nf3 Qxb2 Nc3,black
e4 c5 Nf3 d6 c3 Nf6 e5 dxe5 Nxe5 Qd5 Qa4+ Bd7 Nxd7 Nbxd7 d4 Qe4+ Be3 Ng4 Nd2 Qe6 Bc4 Qg6 O-O Nxe3 fxe3 e6 Bb5 Rd8 Qxa7 Be7 Qxb7 cxd4 cxd4 Qg5 Rf3,white
e4 e5 Nf3 d5 exd5 e4 Qe2 Nf6 d3 Qxd5 Nc3 Bb4 dxe4 Bxc3+ bxc3 Nxe4 Nd2 f5 f3 O-O fxe4 fxe4 Qc4 Be6 Qxd5 Bxd5 Bc4 c6 Nxe4 Bxc4 Nd6 Bd5 Rg1 b5 Ba3 Nd7 c4 bxc4 Nxc4 Rfe8+,black
e4 e5 Nf3 Nc6 d4 d6 dxe5 Bg4 exd6 cxd6 Nc3 Nge7 Be2 g6 O-O Bg7 Bf4 Ne5 Nxe5 Bxe2 Qxe2 dxe5 Qb5+ Nc6 Qxb7 Qc8 Qxc8+ Rxc8 Be3 a6 Nd5 O-O c3 Rb8 b3 a5 Rfd1 h5 Rd2 f6 Rad1 Rbd8 Ne7+ Nxe7 Rxd8 f5 Rxf8+ Bxf8 Bc5 fxe4 Rd7 Kf7 Bxe7 Bxe7 Rd5 Bg5 Rxe5,white
e4 e6 Nf3 d5 e5 f6 d4 c5 c3 Ne7 exf6 gxf6 Ne5 fxe5 Qh5+ Ng6 Bg5 Be7 h4 Bxg5 hxg5 O-O Qxh7#,white
e4 c5 Nf3 e6 b3 d6 Bb2 Nd7 c3 Ngf6 Bd3 Be7 Bc2 Qc7 O-O O-O d4 b6 Nbd2 Bb7 Rc1 e5 dxe5 Nxe5 c4 Rad8 Re1 Nxf3+ Nxf3 Nd7 Qd3 Bf6 e5 dxe5 Qxh7#,white
d4 d5 Nf3 Nc6 c4 Nf6 cxd5 Nxd5 e4 Nf6 d5 Nb8 Nc3 Bg4 h3 Bxf3 Qxf3 Nbd7 Bf4 e5 dxe6 fxe6 O-O-O Bb4 e5 Bxc3 exf6 Bxf6 Bc4 Qe7 Qxb7 Rb8 Qxc7 Bxb2+ Kc2 e5 Rxd7 Qxd7 Qxb8+ Qd8 Qxb2 exf4,white
e4 b6 Nf3 Bb7 Nc3 e6 Bc4 Bb4 O-O Bxc3 bxc3 Bxe4 d3 Bb7 a4 Nf6 Bf4 d5 Bb5+ c6 Bxc6+ Nxc6 Re1 O-O h3 Rc8 Nd2 Ne7 c4 Ng6 Bg3 dxc4 Nxc4 Qd5 Ne3 Qc6 a5 Nd5 Qd2 Nxe3 fxe3 Qxc2 Qxc2 Rxc2,black
e4 c5 Bc4 e6 Nc3 Ne7 d3 d5 exd5 Nxd5 Nge2 Nc6 a3 a6 O-O b5 Ba2 Bd6 h3 Bc7 Nxd5 exd5 Bf4 d4 Re1 O-O Bxc7 Qxc7 Ng3 Bd7 Qh5 Rae8 Qxc5 Rxe1+ Rxe1 Qa5 c3 dxc3 Qxc3 Qxc3 bxc3 a5 Ne4 b4 cxb4 axb4 axb4 Nxb4 Bc4 Be6 Rb1 Bxc4 dxc4 Nd3 Rb3 Ne5 c5 f6 f4 Nc6 Rb6 Rc8 Nd6 Rc7 Rb7 Rxb7 Nxb7 Kf7 Nd6+ Ke6 f5+ Ke5 g4 g6 Nf7+ Kd5 fxg6 hxg6 Kf2 Kxc5 Kf3 Kd5 Kf4 Ne5 Nxe5 fxe5+ Ke3 g5 Kd3 e4+ Ke3 Ke5 h4 gxh4 g5,black
d4 d5 c4 e6 Nc3 c6 e4 dxe4 Nxe4 Nf6 Nxf6+ Qxf6 Nf3 h6 Bd3 Bb4+ Bd2 Bxd2+ Qxd2 Nd7 O-O O-O Rfe1 b6 Be4 Bb7 b4 Rab8 Rad1 Rfd8 Qe3 Qe7 a3 c5 d5 exd5 Bh7+,white
d4 Nf6 Nf3 g6 e3 Bg7 Bd3 O-O b3 d6 Bb2 Nbd7 O-O c5 Nbd2 b6 c4 cxd4 exd4 Bb7 Qc2 Rc8 d5 Nc5 Rfe1 Nxd3 Qxd3 Qd7 Re3 Ng4 Bxg7 Nxe3 Bxf8 Nxg2 Bxe7 Qg4 Ng5 Nf4+ Qg3,white
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Ndb5 a6 Nd6+ Bxd6 Qxd6 Qe7 Qd1 O-O Bg5 h6 Bh4 g5 Bg3 b5 h4 g4 h5 Bb7 a3 Nd4 Bd3 Rad8 Qd2 Kh7 Bh4 Qe6 Nd1 Rc8 Nc3 Nxh5 Nd5 Bxd5 exd5+,white
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 c4 g6 Be3 Ne7 Qd2 Bg7 Be2 O-O Bh6 Qb6 Bxg7 Kxg7 Qc3 Kg8 O-O Nbc6 c5 Qc7 Nd2 Re8 Nc4 Nxd4 Qxd4 Nc6 Qd2 Kg7 Rac1 Rf8 Rfd1 f6 Nd6 Rd8 Qf4 Ne5 Qg3 Nf7 Nf5+ exf5 Qxc7 Ne5 Qxd8,white
d4 e6 e4 d5 e5 c5 Nf3 Nc6 c3 Qb6 Bd3 Bd7 O-O cxd4 cxd4 Nxd4 Nc3 Nxf3+ Qxf3 Bc6 Rb1 d4 Ne4 Be7 Qg3 Bf8 f4 Nh6 Qg5 Nf5 Bd2 Be7 Qg4 h5 Qe2 Rd8 a3 Ne3 Rfc1 h4 h3 f5 exf6 gxf6 Qe1 Rg8 Bxe3 dxe3 Kh2 Rxd3 Qxh4 Rxg2+ Kxg2 Bxe4+ Kg3 e2+ Kh2 Kd7 Qe1 Qe3 Rc3 Qxh3+,black
e4 e5 Bc4 Nc6 Qh5 Qf6 Nc3 g6 Qe2 Nd4 Qd1 c6 d3 Bh6 Bxh6 Nxh6 Nge2 d6 Nxd4 exd4 Ne2 Bg4 f3 Be6 Bxe6 fxe6 Qd2 Nf7 Qa5 O-O h4 b6 Qd2 a5 f4 e5 g3 c5 O-O-O b5 h5 g5 f5 h6 g4 c4 dxc4 bxc4 Rh3 Rfb8 Ra3 Qd8 Nxd4 exd4 Qxd4 Qb6 Qc3 Ne5 b3 Qc5 Ra4 cxb3 Qxc5 b2+ Kb1 dxc5 Rd5 Nxg4 Rxc5 Ra6 e5 Ne3 f6 Re6 Re4 Nf1 Re2 Ng3 Re1 Nxh5 Rh1 Nxf6 exf6 Rxf6 Rxa5 Kg7 Ra3 Kg6 Rb3 Rxb3 axb3 g4 Kxb2 g3 Rg1 Rf3 b4 h5 b5 h4 b6 Rf6 Kc3 Rxb6 Kd4 Re6 c4 Kg5 Kd5 Re2 c5 Kg4 c6 Rc2 Rd1 h3 Rd4+ Kf3 Rc4 Rxc4 Kxc4 h2 c7 h1=Q c8=Q Qc1+,black
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Be6 Nxe5 Qd4 Nf3 Qxe4 Nc3 Qg6 Re1 O-O-O d3 Nf6 Ne2 Nh5 Ne5 Qf6 Nc3 Nf4 a3 g5 Re4 Bd6 Nc4 Bxc4 Rxc4 Qg6 Ne4 Ne6 Nxd6+ Rxd6 Bd2 f5 Qf1 Re8 Re1 b5 Rc3 Kb7 a4 Nd4 Rxe8 Qxe8 Rc5 Re6 axb5 axb5 Kh1 Re2 Bc3 Nxc2 b4 Ne1 h3 Nxd3 Rxf5 Qe4 f3 Qe6 Rf6 Qa2 Rf5 Qc2 Rf8 Nf4 Rxf4 gxf4 Kg1 Qa2 Be1 Rc2 g4 Rc1 Qf2 Qb1 Kf1 Rc2 Qe2 Qa2 Qxc2 Qxc2 h4 Qd1 Kf2 Qc1 Kf1 Qe3 Bf2 Qxf3 h5 Qd1+ Be1 Qc2 Kg1 f3 Bf2 h6 g5 hxg5 h6 Qd1+ Be1 Qxe1+ Kh2 Qd2+ Kg1 Qg2#,black
d4 Nf6 c4 e5 d5 Bc5 Bg5 Bxf2+ Kxf2 Ne4+ Ke1 Nxg5 Nc3 O-O Qc2 d6 Nf3 f5 h4 Nf7 g3 e4 Nd4 Ne5 b3 Na6 Bh3 g6 Rf1 h5 a3 Qf6 Qd2 Qg7 Kd1 Ng4 Kc2 e3 Qd3 Nc5 Qd1 Nf2 Qc1 Qxd4 Nb5 Qe4+ Kb2 Ncd3+,black
e4 e6 Qe2 g6 g3 Bg7 Bg2 d6 f4 h6 Nf3 Ne7 d4 b6 O-O Bb7 b3 c5 Bb2 O-O Nbd2 Nbc6 c3 cxd4 cxd4 a6 Rac1 Rc8 e5 dxe5 dxe5 Nf5 Qf2 b5 Rfd1 Qe7 Ne4 Nxe5 Nxe5 Bxe4 Bxe4 Bxe5 Bxe5 Rfd8 g4 Ng7 Bb2 Qh4 Qxh4,white
e4 e5 Nc3 Bc5 Nf3 Nc6 Bb5 Nf6 O-O O-O d3 d5 exd5 Nxd5 Ne4 Bd6 Nxd6 cxd6 Re1 Bg4 h3 Bh5 Qe2 Nd4 Qe4 Nf6 Qxb7 Rb8 Qxa7 Rxb5 Nxd4 exd4 Qxd4 Re8 Rxe8+ Qxe8 Qe3 Re5 Qf4 Nd5 Qh4 Re1+ Kh2 Qe5+ Qg3 Qxg3+ Kxg3 Nb4 a4 Nxc2 Rb1 Be2 b4 Bxd3 b5 Nd4 Ra1 Nb3 Ra3 Nxc1 b6 Ba6 Rc3 Ne2+,black
e4 e5 Nc3 Bc5 Nf3 Nc6 Bb5 Nf6 O-O O-O d3 d5 exd5 Nxd5 Ne4 Bd6 Nxd6 cxd6 Re1 Bg4 h3 Bh5 Qe2 Nd4 Qe4 Nf6 Qxb7 Rb8 Qxa7 Rxb5 Nxd4 exd4 Qxd4 Re8 Rxe8+ Qxe8 Qe3 Re5 Qf4 Nd5 Qh4 Re1+ Kh2 Qe5+ Qg3 Qxg3+ Kxg3 Nb4 a4 Nxc2 Rb1 Be2 b4 Bxd3 b5 Nd4 Ra1 Nb3 Ra3 Nxc1 b6 Ba6 Rc3 Ne2+,black
e4 e5 Nc3 Bc5 Nf3 Nc6 Bb5 Nf6 O-O O-O d3 d5 exd5 Nxd5 Ne4 Bd6 Nxd6 cxd6 Re1 Bg4 h3 Bh5 Qe2 Nd4 Qe4 Nf6 Qxb7 Rb8 Qxa7 Rxb5 Nxd4 exd4 Qxd4 Re8 Rxe8+ Qxe8 Qe3 Re5 Qf4 Nd5 Qh4 Re1+ Kh2 Qe5+ Qg3 Qxg3+ Kxg3 Nb4 a4 Nxc2 Rb1 Be2 b4 Bxd3 b5 Nd4 Ra1 Nb3 Ra3 Nxc1 b6 Ba6 Rc3 Ne2+,black
e4 e5 Bc4 Nc6 c3 d6 h3 Be7 Nf3 Nf6 d3 a6 Be3 d5 exd5 Nxd5 Bxd5 Qxd5 c4 Qd6 Nc3 Bf5 d4 exd4 Nxd4 Nxd4 Bxd4 O-O-O Be3 Qg6 Nd5 Bb4+ Kf1 Be4 f3 Bxd5 cxd5 Rhe8 Bf2 Qf5 Qd4 c5 Qg4 Rxd5 Qxg7 Rd2 Rc1 Ree2 Bxc5 Bxc5 Qf8+ Kd7 Qxc5 Qxc5 Rxc5 Rf2+ Ke1 Rde2+ Kd1 Rxb2 Re1 Rxg2 Rc3 Rb1+ Rc1 Rxc1+ Kxc1 Rxa2,black
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 O-O Bg4 h3 Bd7 d4 exd4 Nxd4 Nxd4 Bxd7+ Qxd7 Qxd4 O-O-O Nc3 Be7 Qa7 Qc6 Nd5 Bf6 Nb4 Qb5 Nd5 Ne7 a4 Qc6 Nxe7+ Bxe7 Qd4 Bf6 Qd5 Qd7 c4 c6 Qf5 Qxf5 exf5 d5 c5 Rhe8 Bd2 Bxb2 Rae1 Ba3 Ba5 Rxe1 Rxe1 Rf8 Bb6 Kd7 g4 Bb4 Re2 g6 f4 gxf5 gxf5 Re8 Rxe8 Kxe8 Kf2 Ke7 Ke3 Kf6 a5 Kxf5 Bc7,black
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 h3 e6 g4 d5 Nxc6 bxc6 e5 Nd7 Bf4 Rb8 b3 Bb4 Qd2 Qa5,black
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 h3 g6 Be3 Bg7 Qd2 Nbd7 O-O-O b5 a3 Bb7 f3 Rc8 Rg1 Nb6 g4 Nc4 Bxc4 Rxc4 h4 h5 g5 Nd7 b3 Rc8 Nd5 Bxd5 exd5 Qc7 Nc6 O-O Nxe7+ Kh7 Nxc8 Rxc8 f4 a5 Qd3 a4 b4 Nb6 Bxb6 Qxb6 f5 Rc3 fxg6+ fxg6 Qe4 Rxa3 Rgf1 Ra1+ Kd2 Rxd1+ Kxd1 a3 Kd2 a2 c3 Qa7 Ra1 Qa3 Qc2 Qa7 Rxa2 Qf2+ Kc1 Qxh4 Qd2 Qc4 Ra7 Qxd5 Qxd5,white
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 d6 c3 Be7 O-O Bg4 Re1 Nd7 Nbd2 Nc5 Bc2 Ne6 Re3 O-O Qe1 Bg5 Nxg5 Nxg5 Rg3 Bh5 Nc4 Ne6 Bh6 Bg6 Be3 d5 exd5 Qxd5 Nd2 Bxd3 c4 Qd7 Bxd3 Qxd3 Bc5 Nxc5 Rxd3 Nxd3 Qe2 Rad8 Ne4 Nf4 Qf3 Nd4 Qe3 Nc2 Qc1 Ne2+ Kh1 Nxc1 Rxc1 Rd4 f3 Nb4 a3 Nd3 Rd1 Rfd8 Rf1 f5 Ng3 g6 h4 Rxh4+ Kg1 Rxc4 Ne2 Rc2 Ng3 Nf4 Rf2 Rd1+ Rf1 Rxg2+ Kh1,black
e4 c5 c3 Nf6 d3 d6 Nf3 g6 Be3 Bg7 Nbd2 O-O Nc4 b5 Ncd2 Ng4 Be2 Nxe3 fxe3 Nc6 O-O b4 d4 bxc3 bxc3 Bb7 Bc4 Na5 Bd5 Rc8 Rb1 Ba6 Re1 cxd4 cxd4 e6 Bb3 Nxb3 axb3 Qb6 Nc4 Qb4 Nfd2 d5 exd5 exd5 Ne5 Bxe5 dxe5 Rfe8 Nf3 Rc3 Qd4 Qxd4 exd4 Rb8 b4 Rc4 h3 Rcxb4 Rxb4 Rxb4 Kh2 Bc4 Nd2 a5 e6 fxe6 Rxe6 a4 Re3 Bb3 Rc3 Rc4 Re3 Rb4 Rc3 Rc4 Re3 Rxd4 Nxb3 axb3 Rxb3 Kf7 Re3 Re4 Rxe4 dxe4 Kg3 Ke6 Kf4 Kd5 Ke3 Ke5 g3 h5 h4 Kf5 Kd4 Kg4 Kxe4 Kxg3 Ke3 Kxh4 Kf3 g5 Kg2 Kg4 Kh2 Kf3 Kh3 g4+ Kh2 g3+ Kg1 h4 Kh1 g2+ Kg1 h3 Kh2 Kf2 Kxh3 g1=Q Kh4 Kf3 Kh5 Kf4 Kh6 Qg8,black
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 e6 a3 Be7 Nf3 O-O Be2 Nc6 O-O dxc4 Bxc4 a6 Ne5 Nxe5 dxe5 Qxd1 Rxd1 Nd7 f4 Bc5+ Kh1 b5 Bb3 Nb6 Ne4 Be7 Be3 Nd5 Bxd5 exd5 Rxd5 Be6 Rd2 Rfd8 Rad1 Rxd2 Rxd2 Rd8 Rxd8+ Bxd8 Bc5 Bc7 Kg1 Bd5 Nc3 Bc4 Kf2 f6 Bd6 Bxd6 exd6 Kf7 Ke3 Ke6 Ne4 f5 Ng5+ Kxd6 Nxh7 Bf1 g3 Kd5 Nf8 Kc4 Kd2 Kb3 Kc1 a5 Ng6 Bd3 Ne7 b4 axb4 axb4 h4 Kc4 Kd2 Be4 Nc8 Kb3 Kc1 Kc4 h5 Kd3 Nd6 Ke3 Nxe4 fxe4 f5 Kf3 f6 gxf6 h6 e3 Kd1 Kf2 h7 e2+ Kc2 e1=Q h8=Q Qe4+ Kb3 f5 Qh2+ Kf3 Qh3 Qg4 Qf1+ Kxg3 Qg1+ Kh4 Qh1+ Kg5 Qc1+ Qf4 Qg1+ Kf6 Qb6+ Kg5 Qxb4 Qxb4+ Kxb4 Kg4 Kc3 Kg3 Kd3 f4 Ke2 Kg2 b4 f3+ Ke1 f2+ Ke2 f1=Q+,black
d3 e5 d4 exd4 c3 dxc3 e4 Qe7 Bd3 Nf6 Nxc3 d5 f3 dxe4 Nxe4 Nxe4 Qa4+ c6 Qxe4 Qxe4+ Bxe4 Bb4+ Bd2 Bxd2+ Kxd2 Nd7 Re1 O-O Ne2 Ne5 Kc1 Be6 Nd4,black
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Qc2 Be7 e4 dxe4 Nxe4 Nbd7 Bd3 Nxe4 Bxe4 Nf6 O-O Nxe4 Qxe4 O-O Bf4 Bd7 Rad1 Qb6 Ne5 Rad8 b3 Bc8 Rd3 f6 Rh3 f5 Qe2 Qxd4 Qh5 h6 Ng6 Rf7 Be5 Qg4 Nxe7+ Rxe7 Qxg4 fxg4 Rg3 h5 h3 Rd2 hxg4 hxg4 Rxg4 Re2 Bd4 e5,black
d4 d5 c4 c6 Nf3 Bg4 Ne5 Bf5 cxd5 Qxd5 Nc3 Qd8 e4 Bg6 Bc4 e6 h4 Nf6 f3 Nh5 g4 Ng3 Rh3 Bb4 Rxg3 Qxh4 Kf2 O-O Kg2 c5 g5 cxd4 Rh3 Qxh3+ Kxh3 dxc3 Nxg6 fxg6 Bxe6+ Kh8 bxc3 Bxc3 Ba3 Re8 Bf7 Rc8 Rc1 Na6 Kg4 Rd8 Qh1 Bd2 Bxg6 h6 Bb2 Rd6 Qxh6+ Kg8,white
Nf3 e6 g3 d6 Bg2 Ne7 O-O c6 c4 Ng6 Nc3 Be7 d4 Bd7 e4 Na6 a3 Qc8 Re1 Nc7 d5 e5 Bg5 f6 Be3 c5 Nd2 Bh3 Bh1 O-O f4 exf4 gxf4 f5 Qh5 fxe4 Qe2 Nxf4 Bxf4 Rxf4 Rf1 Bxf1 Rxf1 Rxf1+ Qxf1 Qg4+ Bg2 e3 Nde4 Rf8 Qe1 Bh4 Ng3 Bxg3 hxg3 Qg5 Ne4 Qe5 Qxe3 Ne8 Qb3 b6 Qa4 Nf6 Nxf6+ Qxf6 Qxa7 Qxb2 Qe7 Qe5 Qh4 Qa1+ Kh2 Qxa3 Be4 Qb2+ Kh3 h6 Qg4 Qf2 Qg6 Qf1+ Bg2 Qf5+ Qxf5 Rxf5 Kg4 Re5 Kf4 Kf7 Bh3 g5+ Kf3 Kf6 Be6 h5 Bc8 g4+ Kf4 Re1 Bd7 Rf1+ Ke4 Re1+ Kf4 Rf1+ Ke4 Kg5 Be8 h4 gxh4+ Kxh4 Bb5 g3 Ke3 Rf8 Bd7 g2 Bb5 g1=Q+ Kd3 Qd4+ Kc2 Rf2+ Kb3 Rb2+ Ka4 Qc3 Be8 Rb4#,black
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Nb3 d6 f3 Be6 Be3 Be7 Qd2 O-O Be2 a6 O-O b5 Nd5 Bxd5 exd5 Na5 Nxa5,white
e4 c5 Nf3 d6 Bc4 Nf6 d3 Nc6 O-O a6 Ng5 e6 c3 h6 Nf3 b5 b3 bxc4 bxc4 g6 h3 Bg7 d4 cxd4 cxd4 Nxe4 Re1 Nf6 d5 Ne7 Nd4 e5 Nc6 Nxc6 dxc6 Qc7 Qf3 O-O Nc3 Be6 Ne4 Nxe4 Qxe4 Rac8 f4,black
e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Bd3 c6 h3 Qc7 Be3 e5 Qd2 Be6 Bh6 Bxh6 Qxh6 Nbd7 O-O O-O-O dxe5 dxe5 a4 Nc5 Qe3 Nxd3 cxd3 Kb8 Rfc1 Qd6 Rd1 Nd7 d4 exd4 Nxd4 Qe7 Ndb5 cxb5 Nxb5 Nb6 Nxa7 Rxd1+ Rxd1 Rd8 Ra1 Nc4,black
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 d5 Qc2 h6 O-O Be7 h4 O-O b3 c5 Bb2 Nbd7 Nbd2 Rc8 Qb1 cxd4 Bxd4 Bc5 Qb2 Bxd4 Qxd4 Qe7 Ne5 Nxe5 Qxe5 Rc7 cxd5 Bxd5 Rfc1 Rfc8 Rxc7 Qxc7 Qxc7 Rxc7 e4 Bb7 f3 Ba6 e5 Nh5 Kh2 Rc2 Ne4 Be2 Kh3 g6 b4 Ng7 g4 h5 a4 hxg4+ fxg4 Bxg4+ Kxg4 Rxg2+ Kf3 Rb2 Rc1 Rxb4 Rc8+ Ne8 Nf6+ Kg7 Nxe8+ Kf8 Nf6+ Kg7 Rg8+,white
e4 c5 Nf3 Nc6 Nc3 g6 d4 cxd4 Nxd4 Bg7 Be3 d6 Bc4 Nf6 f3 O-O Bb3 a6 Qd2 Nxd4 Bxd4 b5 Nd5 e6 Nb6 Rb8 Nxc8 Qxc8 Bc3 d5 exd5 Nxd5 Bxg7 Kxg7 Bxd5 Rd8 Bxe6 Qxe6+ Qe2 Qc6 O-O Qf6 c3 Rd6 Rad1 Re6 Qd3 Rbe8 Qd4 Re2 Qxf6+ Kxf6 Rf2 Re1+ Rxe1 Rxe1+ Rf1 Re2 Rf2 Re1+ Rf1 Re2 Rb1 a5 Kf1 Rd2 a3 a4 c4 bxc4 Rc1 Rd4 Ke2 Ke5 Rc3 Kd6 Re3 Rd5 f4 Rb5,black
d4 g6 c4 Bg7 e4 b6 Be3 Bb7 Nc3 e6 Nf3 d6 Bd3 Ne7 O-O Nd7 Rc1 c5 d5 exd5 exd5 Ne5 Be2 Nf5 Bf4 Nxf3+ Bxf3 Nd4 Nb5 Nxb5 cxb5 Bxb2 Qe2+ Be5 Bxe5 dxe5 Rfe1 O-O Qxe5 Qd7 Rcd1 Rfe8 Qf4 Rxe1+ Rxe1 Bxd5 Rd1 Rd8 h3 Qb7 Qd2 Bxf3 Qxd8+ Kg7 Rd7 Qe4 Re7 Qb1+ Kh2 Be4 Re8 Bf5 Rg8+ Kh6 Qh4#,white
d4 d5 c4 c6 Nc3 Nf6 Bg5 Bf5 Nf3 Nbd7 Qd2 e6 Nh4 Bg6 Nxg6 fxg6 e4 Be7 e5 Ne4 Nxe4 Bxg5 Nxg5 Qxg5 Qxg5 O-O,white
d4 d5 e3 Nf6 Bd3 e6 Nd2 c5 c3 c4 Bc2 Bd6 f4 Nc6 Ngf3 O-O Ne5 Qc7 O-O Ne7 g4 b5 g5 Nd7 Bxh7+ Kxh7 Qh5+ Kg8 Rf3 g6 Qh6 Nf5 Qh3 Bb7 Nf1 Nxe5 fxe5 Be7 Ng3 Bxg5 Nxf5 exf5 Rg3 Qe7 e4 Bxc1 exf5 Bg5 f6 Bxf6 exf6 Qxf6 Rf1 Qg7 Qd7 Rab8 Qxb5 Ba8 Qd7 Rxb2 Qxa7 Qh6 Rxf7 Qxh2+,black
d4 e6 c4 d5 Nc3 c6 Nf3 f5 e3 Bd6 Bd2 Nf6 Be2 O-O h3 Nbd7 O-O Ne4 Nxe4 fxe4 Nh2 e5 c5 Bc7 f3 exd4 exd4 Nf6 Bg5 Qe8 fxe4 Qxe4 Kh1 Bxh3 Bf3 Bxg2+ Bxg2 Qg6 Bxf6 Rxf6 Rxf6 Qxf6 Qg1 Rf8 Rf1 Bxh2 Qxh2 Qxf1+ Bxf1 Rxf1+ Kg2 Rd1 Qe5 Rd2+ Kg3 h6 Qe6+ Kh7 Qf5+ Kg8 Qc8+ Kh7 Qxb7 Rxd4 Qxc6 Rd3+ Kf4 Rd4+ Ke5 Rd2 Qxd5 Rxb2 c6 Re2+ Kd6 a5 Qxa5 Rd2+ Ke5 Re2+ Kf4 Rc2 c7 g5+ Kg3 Kg6 Qb6+ Kh5 a4 Rc3+ Kf2 Rc2+ Ke3 Rc3+ Kd2 Rc4 a5 Kh4 Qf2+ Kh5 Qe2+ Kg6 Qxc4,white
